id,text 
1393070316969025537,"Locals from KyaukMe,Northern Shan State staged a protest against Military Dictatorship. 
#WeSupportNUG… https://t.co/BArHZLUuNV"
1393069586333851650,"RT @Eunna_Berry: Protest against terrorists dictatorship in Lonekhin Village, Phakant, Kachin State.
#WhatsHappeningInMyanmar
#May14Coup ht…"
1393069538153930752,"RT @nslwin: SALAI HEZAKISAN:

He was abducted by Terrorists (Myanmar security forces) on Hakha Road at 5pm on May 13. He lives in Sanbaung…"
1393068730364567552,"Motorcycle Strike was staged on Friday in Demoso Tsp, Loikaw District, Kayah State. 
#WhatsHappeningInMyanmar… https://t.co/okZDfHIUCY"
1393068508188008448,"RT @nslwin: Footage from Mindat, Chin State:

On May 13, Terrorists (Myanmar security forces) attacked Mindat from both sides of Matupi and…"
1393067333984284673,"RT @Eunna_Berry: Yangon Medical Family Strike protest against the coup in Hlaing Township.
#WhatsHappeningInMyanmar  #May14Coup https://t.c…"
1393066312650219520,"Anti-Military Movement was staged by youths in Bago !!
#WhatsHappeningInMyanmar 
#May14Coup https://t.co/TZNOaIFjtp"
1393063520531484673,"RT @Eunna_Berry: Ye-U marching strike with a huge crowd including civilians &amp; education family.
#WhatsHappeningInMyanmar 
#May14Coup https:…"
1393059817002991619,RT @spring21MM: Military terrorists have unjustly abducted 11 pedestrians for no apparent reason after an explosion in high school around 7…
1393057193952382977,"RT @Eunna_Berry: Residents in KanatThiri Village, Thayet Chaung Township, Dawei protest against the military dictatorship today !!
#WhatsHa…"
1393052945810268165,"RT @spring21MM: Salai Hezakisan was illegally abducted by military terrorists on #Hakha Road, Sanbaung Ward, #Matupi Township, #Chin State…"
1393052173206921221,#May14Coup https://t.co/gPEynnoDt8
1393048740479442948,"RT @MilkTeaMM_MTAM: Junta terrorists forcibly abducted Ko Aung Kyaw Oo, a reporter of Tomorrow Journal, in Magway's #Yenangyaung, on May 13…"
1393048446806855683,"RT @LyaHaru: “ Medical Family Strike in Yangon “

Medical professionals and students staged the Guerrilla Strike in Yangon on May14, gather…"
1393047311568162819,"Residents from #Kalemyo , #Sagaing Division staged a protest to against the Military Dictatorship and show support… https://t.co/ACChyYvZR3"
1393045320418828292,"RT @MilkTeaMM_MTAM: Residents of #Nanmati staged a demonstration against the military dictatorship on May 14 amid tight security.
#May14Cou…"
1393043465684996096,"RT @GraceyKai: Yangon’s Flashmob protesting against Military dictatorship!
Fight till we win!

#May14Coup
#WhatsHappeningInMyanmar https://…"
1393043347216896001,"A joint strike was staged around Sin Min Market in #Ahlone Tsp,#Yangon at 9 am today.
#WeSupportNUG… https://t.co/jnF0z7Ycwc"
1393042922388344836,"RT @spring21MM: Ma Thin Thin Thwe, the woman in the photo, was forcefully abducted by Military Terrorists around 12:45 am on May 14 at her…"
1393041680945729537,"Strike was staged by Medical Family in #Hlaing Tsp,to against the Brainless Military Dictator(#MAL)
#WeSupportNUG… https://t.co/y0mvK1l6oU"
1393041206804836361,"#WhatsHappeningInMyanmar 
#May14Coup https://t.co/vl4rpV83s2"
1393041153704923138,"RT @hannayuri_twt: On Friday, anti-junta protesters marched in Taunggyi, Shan State, carrying a banner that said ""You Shall Not Rule,"" a pu…"
1393040949916291076,"""Bloody Strike"" movement against the Military Slavery Education was seen in front of No (6) BEHS Mingalardon Tsp,Ya… https://t.co/dFKSuZVISE"
1393040613486915590,"RT @hannayuri_twt: Despite heavy rain this morning, residents from MoGaung town in Kachin State took to the streets and do guerrilla strike…"
1393039897544429576,"#CandyInTheUniverse 
❤❤❤
#WhatsHappeningInMyanmar https://t.co/ZozvBbOWCo"
1393039120067293187,"Youths in #Taunggyi marched to protest against the Military Dictatorship this morning .
 #WhatsHappeningInMyanmar… https://t.co/ebzdBDL60E"
1393038397095038977,"RT @GraceyKai: Memorial for Zin Ko Tun who was arrested and killed by SAC’s Terrorists in Taloke battle.
The event was held by ABFSU Mandal…"
1393038237350825985,RT @IrrawaddyNews: The regime declared martial law for Chin State's Mindat on Thursday after the town was bombarded by artillery in respons…
1393037946639458305,"RT @kyawhsanhlaing1: “The women and children suffer the most. They suffer in every aspect—not only their health, but they also endure socia…"
1393037936803782656,"RT @KenRoth: ""Ko Zin Ko Tun, a first-year IT student from Myingyan, had only an arm wound when he was taken away by the junta forces. “He w…"
1393035289728221188,"Despite heavy rain this morning, residents from MoGaung,Kachin State took to the streets to staged guerrilla strike… https://t.co/fMqgFqdJpb"
1393034636117241858,"RT @MilkTeaMM_MTAM: At around 7:30 pm on May 13, Junta terrorists handcuffed and abducted about five people in front of #Pyay Hospital, acc…"
1393034263516246017,"Protesters march in #Mandalay this morning to against the Military Dictatorship. 
#WhatsHappeningInMyanmar… https://t.co/nFMfE0sAFY"
1393033559795920900,"Market strike in #Mohnyin against  Military Dictator(#MAL)
#WhatsHappeningInMyanmar 
#May14Coup https://t.co/QrczvJoF6S"
1393032670267940865,Parents of students and students of Kyigone Chyon village staged a strike  against the Slavery Education under the… https://t.co/hIGZHsGsHU
1393032387429240835,"RT @Eunna_Berry: Women led a protest against military dictatorship in Pyin Oo Lwin Mandalay.
#WhatsHappeningInMyanmar
#May14Coup https://t.…"
1393032378205966338,"#WhatsHappeningInMyanmar 
#May14Coup https://t.co/PTzt4AsKjL"
1393032092976488450,"Strike by the residents  of #Namti township.this morning, May 14.
#WhatsHappeninglnMyanmar 
#May14Coup https://t.co/NtkiTZt2vZ"
1393031606789570563,"In Pyin Oo Lwin, #Mandalay, women led a protest on May 14 against the military dictator.
#WhatsHappeningInMyanmar… https://t.co/xkNuMci5T1"
1393030924619579394,"On the early  morning of May 14th,residents from #KyoPinKauk Tsp, #Bago,held a strike that against Military Slavery… https://t.co/6hxfYu3py9"
1393030047825465344,Residents in Pakokku staged a Anti-Military Slavery Education Movement in front of No. 5 Basic Education School.… https://t.co/aXle1W4Qav
1393029344784650240,"Red painting strike against the Military Slavery Education System
was seen  in front of B.E.H.S No.1 High School in… https://t.co/GatbjnLSpE"
1393028539960631298,"Workers in Hlaingtharyar,Yangon held strike that against the Dictator(#MAL) despite violent cracks down and arrests… https://t.co/iJV4a18qoD"
1393028181913792513,"RT @BurmaRvl: Breaking News❗📢
  According to local reports, heavy artillery shelling has been heard in #Bhamo, #Kachin State since at 6:00…"
1393028045112418304,"Dawn Strike was staged to against Military dictatorship by locals in Pakokku, Magway 🌄 
#WeSupportNUG… https://t.co/QWZvhvkMxm"
1393027660759015425,Myitkyina's General Strike took to streets again to protest against the Dictator(#MAL) at dawn !!… https://t.co/RdDfb8XfEy
1393026996330844163,“Oragami Lotus bud strike” was held by locals from Amyint Village to against military coup this morning .… https://t.co/nj0lX1brkt
1393026578917990400,"Residents in Kanpauk, Yebyu Tsp, Tanintaryi division protest against Military Dictatorship and Military Slavery Edu… https://t.co/bUitBzhWl0"
1392896557222178823,RT @TostevinM: Night protests in Myanmar against military rule and killings and for the return of democracy #WhatsHappeningInMyanmar https:…
1392896215600218114,"RT @2021Revtweets: Brainwashing people by the military.
""In American, some people believe Biden winning is voter fraud yet military didn't…"
1392889590357315584,"Residents from ChanMyaTharSi Tsp,#Mandalay staged a night strike to against the Dictator(#MAL).… https://t.co/tV897OLmbO"
1392888386038505479,RT @2021Revtweets: High schoolers from Yekha village #Sagaing held a protest against dictatorship and it's slavery education system tonight…
1392878537091211267,Night strike was held in #Monywa - Amyint lan village and pray with #CandleLightStrike for our heros passed away du… https://t.co/lxzsVl3qLi
1392874896351502339,"RT @Myothur22640881: Buddhist Monks in Moegaung Monastery,#Mandalay staged a candlelight night strike to oppose the Dictatorship and vigil…"
1392874876952891392,"RT @KyawSitThway4: Monks from Sa-Taung Tsp shared their prayers for the Myanmar people.
#WhatsHappeningInMyanmar
#May13Coup
 https://t.co/s…"
1392874624975843332,"RT @KyawSitThway4: Monks from Masoeyein monastery held the candlelight vigils &amp; prayed for peace of Myanmar people tonight !!
#WhatsHappeni…"
1392874354258612226,"Night strike was staged by residents  in Win Yaw area,Kyainseikgyi Tsp,Kayin State. 
#WhatsHappeningInMyanmar… https://t.co/R3pib9PaGR"
1392873335084699650,"RT @sfys_nn: I wonder for how long these people are kept in the dark, being brainwashed. It's like we're living in the two different world…"
1392871120760606723,"RT @shafiur: #May13Coup

SAC Junta has decided to release Yuki Kitazumi, Japanese journalist, for the sake of good Myanmar-Japan relations.…"
1392871096077148167,"RT @shafiur: #May13Coup 

TATMADAW ENTERTAINMENT

📢SAC junta officer tells soldiers’ families that Myanmar army is the envy of Americans. T…"
1392868029155979265,"RT @Eunna_Berry: People from Myaing,Magway protesting against the coup and praying for those who gave their lives during their fights again…"
1392867996406882310,"RT @aapp_burma: AAPP DAILY UPDATE (13/05)

788 killed by this junta

5020 total arrested since coup

3936 currently detained/sentenced

161…"
1392867576271699968,"RT @KyawSitThway4: Buddhist monks from Moe Kaung Monastery prayed for peaceful in Myanmar , fallen heroes and the immediate release of all…"
1392863159120056323,"Peaceful night protest was staged in Lonekhin Village, Phakant, Kachin State !!
#WhatsHappeningInMyanmar
#May13Coup https://t.co/UgdWsESHoq"
1392862185538297858,"RT @2021Revtweets: Military terrorists raided YarGyi village, #Sagaing looting valuables.
The country is becoming a failed state now there…"
1392862092542103558,"RT @Eunna_Berry: Peaceful night protesting in Lonekhin Village, Phakant, Kachin State !!
#WhatsHappeningInMyanmar
#May13Coup https://t.co/7…"
1392862056131399684,"RT @SaveMM99: Tw//noise
Terrorists (SAC) beaten brutally an unarmed boy who came out to buy rice by asking who asked him to buy tonight in…"
1392862022635720714,"RT @SpringBago: They want to rule the country by means of putting FEAR to the public. 
The only thing they can do is 'Open GunFire'.
This i…"
1392854639763099653,"Walking strike was held in a village of Kyaukpadaung Tsp tonight !!
#WhatsHappeningInMyanmar 
#May13Coup https://t.co/bqI5nSlFxT"
1392848003300397059,"RT @KyawSitThway4: Residents from #WunTho, #Sagaing regularly hold the praying service ceremony by chanting ""24 Patthana"" every single nigh…"
1392847268789645315,"RT @Daniel78037553: Half of Myanmar Football club, resigned from the team and participated in civil disobedience movement.Myanmar Goalkeepe…"
1392847201760550915,"Half of Myanmar Football club, resigned from the team and participated in civil disobedience movement.Myanmar Goalk… https://t.co/3fPGis9aUy"
1392846969345777665,"We are not Puppet (Yoke Thae Yoke) with strings but free like Tumbling Kelly (Pyit-Tine-Htaung). 
Pyit-Tine-Htaung… https://t.co/W7KeQR8PxR"
1392846525747720192,"RT @KyawSitThway4: Half of Myanmar Football club, resigned from the team and participated in civil disobedience movement.Myanmar Goalkeeper…"
1392845526215790595,"Our voices were unheard!
Our children were crying!
Our time and energy were almost drained but we always stay uprig… https://t.co/WzUFGZZeyl"
1392845503658745867,"RT @KyawSitThway4: Our voices were unheard!
Our children were crying!
Our time and energy were almost drained but we always stay upright li…"
1392845056948592640,"Our people staged Pyit-Tine-Htaung strike against military dictatorship, also supporting Miss Universe Myanmar, Thu… https://t.co/oHL94SKEqh"
1392844952124620800,"RT @Eunna_Berry: B.E.H.S Students from Yekha Village, Sagaing protest against military slavery education tonight !!
#WhatsHappeningInMyanma…"
1392844933338304515,"RT @KyawSitThway4: Our people staged Pyit-Tine-Htaung strike against military dictatorship, also supporting Miss Universe Myanmar, Thuzar W…"
1392843774083014657,"Even if the Myanmar people fall, they will get up and never give up. Just like this toy,""Pyit-Tine-Htaung"". 
We, th… https://t.co/msPeITYjJQ"
1392843741484904450,"RT @KyawSitThway4: Even if the Myanmar people fall, they will get up and never give up. Just like this toy,""Pyit-Tine-Htaung"". 
We, the peo…"
1392843645548589058,"RT @KyawSitThway4: Let's go girl ! ! !
Hope u can speak out loud about Myanmar 🙏
#CandyInTheUniverse
#MyanmarPyitTineHtaung https://t.co/8Q…"
1392843411288301578,"Motorcycles strike was stged by youths from Yay Township, Mon State tonight !!
#CandyInTheUniverse… https://t.co/ZbHiqtTbgJ"
1392842830259752964,"Guerrilla Night Strike was staged by  locals from Moegaung, Kachin State. 
#CandyInTheUniverse… https://t.co/3hKXKSPGad"
1392842234073030657,"RT @KyawSitThway4: Sweet Candy ,Fighting💪 Best of luck,Our Democracy Queen 👸🤍#CandyInTheUniverse
#MyanmarPyitTineHtaung
#WhatsHappeningInMy…"
1392842003809853441,"Miss Universe Myanmar @thuzarwintlwin’s NC represents the traditional toy “PyitTineHtaung”, a doll that rights itse… https://t.co/khN3zpiTYj"
1392841875506155523,"RT @KyawSitThway4: #MyanmarPyitTineHtaung , our traditional toy as a symbol of no matter how many times we fall, we will stand tall no matt…"
1392840934333718534,"RT @KyawSitThway4: The National Costume of Miss Universe Myanmar 2020 @thuzar_wintlwin
reflects the situation in Myanmar.Our Myanmar peoplr…"
1392840519844122628,"Dagon Myothit (North) ""Digital Night Strike"" #NUGMyanmar #PeopleDefenseForce #CDM 
#CandyInTheUniverse… https://t.co/xRc7i529tn"
1392839511265058822,"RT @KyawSitThway4: This is our Queen of Democracy.
THUZAR WINT LWIN
MISS UNIVERSE MYANMAR 2020. Thanks for your speak out. We wish you to a…"
1392838747486527493,"Candlelight night protest in #Ye_U Tsp. 
#CandyInTheUniverse 
#WhatsHappeningInMyanmar
#PyitTineHtaungMyanmar
 https://t.co/UclGFgMkNa"
1392837929471410193,"#CandyInTheUniverse
#PyitTineHtaungMyanmar https://t.co/73PEKJ3eoO"
1392837774831591425,"RT @KyawSitThway4: We are PyitTineHtaung,We never fall. 
We must win,We never give up✊🏻
#CandyInTheUniverse
#PyitTineHtaungMyanmar https://…"
1392837521529217028,"#CandyInTheUniverse 
#MyanmarPyitTineHtaung https://t.co/yaPaanWDjg"
1392837507373432835,"RT @KyawSitThway4: #CandyInTheUniverse 
#MyanmarPyitTineHtaung https://t.co/SBEY3iTDfW"
1392837302125096960,"The unique characteristics of ""Pyit-Tine-Htaung"" is that it can get right up by itself whenever it falls in any sit… https://t.co/Kvw6LDqh2d"
1392837257338384389,"RT @KyawSitThway4: The unique characteristics of ""Pyit-Tine-Htaung"" is that it can get right up by itself whenever it falls in any situatio…"
1392837000365936647,"We, the Burmese people, are still rebelling against the dictator, no matter how difficult the journey, like this to… https://t.co/eSUB2CpppN"
1392836918178566145,"The symbol of ""Pyit-Tine-Htaung"",a traditional Burmese toy that can stand up even if it falls. Like this toy, Burme… https://t.co/rGIKH6nc5A"
1392836445237252107,"RT @KyawSitThway4: We, the Burmese people, are still rebelling against the dictator, no matter how difficult the journey, like this toy ""Py…"
1392835985025626119,"RT @KyawSitThway4: The symbol of ""Pyit-Tine-Htaung"",a traditional Burmese toy that can stand up even if it falls. Like this toy, Burmese pe…"
1392832364984684548,RT @sfys_nn: DRPA report shows that during the clash that broke out between MPDF and Military terrorist council on May 11 and 12 in #Talote…
1392830536704430082,"RT @spring21MM: Military terrorists raided at least 4 houses &amp; destroyed properties in #MyayTaw village, Sagaing region, this morning, May…"
1392830453082591234,RT @KyawSitThway4: Mandalay Sangha Union recited Paritta Suttas &amp; prayed for Myanmar people and for their immediate relief from all sufferi…
1392830263839711235,"RT @eph_twt: As usual, Mandalay Sangha Union recited Paritta Suttas &amp; prayed for Myanmar people and for their immediate relief from all suf…"
1392827284407537667,Youths in South Oakkalapa staged a Pyit Tine Htaung Strike against military slavery education today.… https://t.co/38Lvqqwpfd
1392824933982433281,"RT @SaveMM99: ""IF THERE IS A FIGHT, THERE MUST BE A WIN,DAWEI WILL FIGHT TILL THE END"".Dawei Engineering and Education Strike march in this…"
1392823220361842688,RT @maria_n_kir4: There were many difficulties to proteste #Monywa main strike is still strong. Monywa Coalition Strike marched to abolish…
1392823215320297473,"@maria_n_kir4 @SaveMM99 #WhatsHappeningInMyanmar 
#May13Coup"
1392823115709702146,"#WhatsHappeningInMyanmar 
#May13Coup https://t.co/PEGWGgwQtB"
1392806312698781699,RT @hninyadanazaw: MINDAT: Civil administration says Myanmar military used 152 mm artillery guns/ RPGs on them during ongoing fights at the…
1392805114319048705,"RT @ElevenMyanmar: The Central Bank sold USD 6,000,000 at its FX auction with an exchange rate of 1,669.5 MMK per USD today (May 13) in ord…"
1392804174765584385,"RT @KyawSitThway4: On the morning of May13, massive Junta Terrorists raided the base of ChaungU GZ in MaeThaeKyoKwin, #ChaungU Tsp, Monywa…"
1392803319047888901,"RT @MilkTeaMM_MTAM: On the evening of May 13, in Yangon's #Insein Township, Junta terrorists forcibly abducted a girl named Ma Yoom MheMe Z…"
1392795533144592388,Locals from #Mawlamyine staged a motorcycle strike on the evening against the MAL's Terroists Council(#SAC) despite… https://t.co/pBXbpicU5M
1392795086547681281,"RT @aom_april: Local people in Tada-U Township, Mandalay Division protest against military slavery education.
We don't want military slaver…"
1392794682464215040,"""Never be able to Rule""
Protest in #Mogok today. 
#WhatsHappeningInMyanmar 
#May13Coup https://t.co/DqQZZvxSRE"
1392791966824374275,RT @KyawSitThway4: Protest against Dictatorship by youths at #MyaLeik mountain near #Duhtawadi bank. Though Junta's suppressing our voices…
1392790849763758082,RT @KentEngland77: 💪❤️ https://t.co/yRCkM25O5B
1392790664618811393,""" Min Aung Hlaing Funeral Strike ""
for the overthrow of the dictator was held by the students in Daik-U despite the… https://t.co/FDNrT0ZlaK"
1392790001214136323,"In Yangon,Seikgyi Kha Naung youths are against MAL's Terroists Council with a silent protest… https://t.co/Fbfzx37mHz"
1392787345783484416,"Locals held a strike that against the Terrorist Military Council in Nwathogyi Township
#WhatsHappeningInMyanmar… https://t.co/RjnT8z9lVT"
1392786787735465984,"RT @MilkTeaMM_MTAM: On May 13, in #Myingyan's Talot Myo village, Junta terrorists reportedly abducted villagers, including children and wom…"
1392786724783214593,"RT @MilkTeaMM_MTAM: Salai Thang Hung Thang, a young man from Chinland Defense Force (CDF), was shot dead by Junta terrorists on May 13 in #…"
1392786684564021251,"RT @IrrawaddyNews: UN Panel Calls on Int’l Business Community to Take Stand on Myanmar Junta’s Abuses 
https://t.co/yZZfaMbewH

#WhatsHappe…"
1392764523728175105,"RT @KenRoth: Myanmar security forces fired shots and arrested about 30 people at an anti-coup rally"" in Mandalay ""as protesters kept defyin…"
1392763557947666439,"Residents from #Hakha protest to get justice for U Khan Bwe and Pu Tler Ling, who were tortured to death by terrori… https://t.co/FXN6W740DN"
1392759994836144135,"RT @Eunna_Berry: Strike without protestors in Kalay Town.
#WhatsHappeningInMyanmar
#May13Coup https://t.co/ahmIoa3EQh"
1392759609467629570,"RT @KyawSitThway4: Residents in Bagan,an ancient city and a UNESCO World Heritage Site of Myanmar staged a No-human Strike against the Dict…"
1392756972286402561,"RT @GraceyKai: Locals in Sagaing rallied and protested against Military dictatorship today, calling out others not to just pray from home b…"
1392756564402999296,"Residents in Bagan,an ancient city and a UNESCO World Heritage Site of Myanmar staged a No-human Strike against the… https://t.co/KuxMdyxvpR"
1392756147250106369,"RT @HNwayoo: Long queues of people marching against the dictatorship chanting we want democracy happened in Namati, Kachin State  #May13Cou…"
1392756103998410752,"RT @kzy_linn: #May13Coup :Myingyan

DEATH IN CUSTODY

Zin Ko Tun, a first year student, was SHOT in the arm &amp; then paraded along with other…"
1392756063384924160,"RT @Eunna_Berry: Lonekhin Strike in #Phakant strongly condemn against the dictatorship !!
#WhatsHappeningInMyanmar
#May13Coup https://t.co/…"
1392756039959777280,"RT @Eunna_Berry: Marching strike with motorcycles in Moekaung, Kachin State !!
#WhatsHappeningInMyanmar 
#May13Coup https://t.co/2U5o24o5YB"
1392755960792240131,"RT @mrattphyo12: Today's afternoon 12:30pm, three bombs in three different places exploded in #Sagaing .

#WhatsHappeningInMyanmar 
#May13C…"
1392749827163779073,"Teachers, Students and Residents of the Kawkareik-Kyondo strike marched to against the Military Slavery Education a… https://t.co/5UHs1HhrVW"
1392749085447258113,"Strike against Military slavery education system was held by residents in Song Ta Village, Salingyi Tsp,
Yinmarpin… https://t.co/sLpvtFCgOp"
1392747877898752007,"Mandalay Aung Myay Thar Zan Education Family staged a strike that against MAL's Terroists Council 
this afternoon!!… https://t.co/M6667CwlTc"
1392744440704372742,"RT @KyawSitThway4: Maung Zin Ko Tun, a student was arrested by the Terrorists yesterday in Talot Myo village,Myingyan Tsp. Today, he died d…"
1392744032195866625,"RT @sfys_nn: On May 13 early morning, military terrorists came with three military trucks, opened gunfire thrice and abducted a man and 2 w…"
1392743618301988864,Non-human Strike was seen on Bogyoke Road in #Kalemyo against the Military slavery education system .… https://t.co/3e2B6HfGqd
1392737025489391620,"RT @KyawSitThway4: On the 100th Day of Coup, AAAB and Mandalay youths showed resistance by climbing the summit of 10,00ft mountain and hang…"
1392728457604435971,"Although  more than 30 people were arrested by the Terrorists (Myanmar security forces) in plain clothes,  the… https://t.co/1RokJdg6Cj"
1392728044666642443,"RT @nslwin: THET HTOO ZAW, 17, was beaten and abducted by Terrorists (Myanmar security forces) in Ward 12, South Okkalapa, Yangon today.…"
1392728031924346880,RT @IrrawaddyNews: Hundreds of people in #Kachin State’s #Hpakant  Township called on the military regime to reverse the coup on Thursday.…
1392727294687399936,"motorcycles Strike in #Kyaukme, Northern Shan state today. Despite Junta's brutalities,these Brve civilians still m… https://t.co/9X5qB9ZaDa"
1392726310632390657,"Magway,Myaing Tsp, Residents  staged a sit-in protest against the Military Dictatorship.
#WhatsHappeningInMyanmar… https://t.co/fKx2Hvnj34"
1392725195950018562,"Guerrilla Strike was held by the youth of #Bago against Military Dictatorship. 
#WhatsHappeningInMyanmar
#May13Coup
 https://t.co/ESD9oq0832"
1392724979557539842,"RT @ShanHeraldNews: Armed forces detain protesters in #Muse, explosions rock Taunggyi #WhatsHappeningInMyanmar 

 https://t.co/tEzw3Dwko8 v…"
1392722269953220608,"Residents from #NaungShwe, Shan State held a strike by creation  the Text ""ကမ္ဘာမကြေဘူး"",
""We never surrender until… https://t.co/5cuxTO0eZV"
1392715876781105155,"RT @sfys_nn: ""No Military-Slavery Education System"" strike held by the students, teachers and other educational family this morning in Nhyi…"
1392712450961670147,"Motorcycle strike was staged by Residents from #Paung Tsp,
Mon State against MAL's Terroists Council.… https://t.co/E1wa6fcjOC"
1392711974132224001,"RT @sfys_nn: ""Our Souls Don't Want The Military Dictatorship""
""Uprising Must Succeed"" 

Undeterred by the intense heat of the morning sun,…"
1392708480209879051,"#WhatsHappeningInMyanmar 
#May13Coup https://t.co/ZltJmJ5Rr9"
1392707917476818944,#Mandalay Shanga Union strike peacefully staged to protest against the Dictator(#MAL) and in support of @NUGMyanmar… https://t.co/kPIEjEu23L
1392707634990489600,#May13Coup https://t.co/cOS9cb1BEx
1392707073025007617,RT @sfys_nn: 1/2 It's reported that there was a shoot out between military terrorist council and people defence force in #Mindat since earl…
1392705223353794566,Terrorists (Myanmar security forces) are lurking on Yuzana Plaza to inflict violence on innocent people.… https://t.co/lJGVvDEgVc
1392704340524077057,"RT @MilkTeaMM_MTAM: On the night of May 12, Junta terrorists abducted Ma Thwe Thwe San and Ma Htun Nadi Htwe, two 17-year-old girls, in Ott…"
1392704155286872068,#Mandalay-based University strike staged a strike to  overthrow the military dictator on 27th Street near the moat.… https://t.co/xM0nAWCTOe
1392703676746141699,Locals from#Pyawbwe sticked  placards against MAL's Terroists Group and warn informers(Dalans) on graves.… https://t.co/a3dkXwjUqI
1392703140596649989,"Residents from LoneKhin Village,Hpakant against the Military dictatorsip continues to march and protest day by day.… https://t.co/zN4hPbtJXG"
1392702687917973504,"RT @Eunna_Berry: Dawn strike against the military coup in Pakokku Township.
#WhatsHappeningInMyanmar
#May13Coup https://t.co/wlI8D5om5W"
1392696557208674304,"RT @WinSandarSoe4: Here is a protest in Phaungka Village, Salingyi Tsp, Sagaing Region marching to demand the overthrow of the dictator. Pr…"
1392696531392765954,"#WhatsHappeningInMyanmar 
#May13Coup https://t.co/XVFjgs89wf"
1392694438770601985,#Mandalay Industrial Strike successfully marched against the Useless MAL's Military Council and in support of… https://t.co/Pr9pRhca8a
1392692311948070914,"RT @spring21MM: In #Narbulae,#Dawei, On the morning of May 13,
-Military terrorists violently crackdown the Anti-Military dawn strike with…"
1392691176889741314,"Despite the security is tight, youths were able to successfully spread anti-military leaflets from the Myaynigone B… https://t.co/lDUJcffVfw"
1392690235771822084,"Residents in Phaungka Village, Salingyi Tsp, #Sagaing marched to overthrow of the Dictator(#MAL). Protesters chante… https://t.co/yFjMucD0xf"
1392689820539916294,"RT @spring21MM: (1/2)
In #Methaekyokwin village,#ChaungOo Tsp,#Saging Region,
-Military terrorist troops raided the village in the early mo…"
1392686828222697481,"RT @ThaeOoKhine2: Locals from #Myingyan, Mandalay Division, protest to against  the Dictator and show support for @NUGMyanmar.
#WhatsHappen…"
1392685862953967618,"RT @spring21MM: In #NyaungPhyuSakhan ward, #Taunggyi, Shan State,
Military terrorists abducted a woman in the photo yesterday (on the night…"
1392685360421892096,"#WeSupportNUG 
#WhatsHappeningInMyanmar https://t.co/hXYSsP9fQJ"
1392685194163884032,#May13Coup https://t.co/vlNb4yAegA
1392685001292935173,"#WhatsHappeningInMyanmar
#ViolenceAgainstWomen 
#CrimesAgainstWomen https://t.co/f7zLA1uJkL"
1392684288177446920,"Strike was staged by residents in #Kalemyo marched successfully this morning. 
#WhatsHappeningInMyanmar
#May13Coup
 https://t.co/bCuXzZKGuw"
1392683766926090242,"RT @pinkpinkypnk: Today, an anti-military protest march in #Kalemyo was successfully held today.
#May13Coup
#WhatsHappeningInMyanmar https:…"
1392683753508458499,"@pinkpinkypnk @spring21MM #WhatsHappeningInMyanmar 
#May13Coup"
1392683620335198208,"RT @MilkTeaMM_MTAM: On May 12, Junta terrorists abducted Ko Hlaing Min Tun and Ko Aung Ko Ko Latt, members of the #Chauk Township Students'…"
1392683553226252289,RT @HURFOM: 1/2 A teacher from Gov technical high school and two Civil Servants' CDM leaders were abducted yesterday in their hiding places…
1392683079219572738,"RT @spring21MM: At around 4 pm on May 11 in #DakkhinaThiri Township, #NayPyiTaw,
-Youths in the photo, Ko Tay Za Hein, Ko Myat Htoo, Ko Aye…"
1392682967663714308,RT @TostevinM: Protests are starting again early today against Myanmar's military junta and to support the National Unity Government declar…
1392682475302752258,"Strike against Military Slavery education system was staged by youths in Palip Tsp
#WhatsHappeningInMyanmar… https://t.co/QqvuhkcdYE"
1392681990562844673,"RT @Poeouou: Guerrilla style anti military dictatorship strike marched by Gen-Z youths of Minbu, Magway this morning !!!
#May13Coup #WhatsH…"
1392681274519683073,Thousands of Residents stagedprotestThousands of Villagers marched to protest against MAL's Fucking Useless Terrois… https://t.co/68MPj57U7d
1392680513974902784,"RT @cvdom2021: “Myanmar’s coup is uniting a country riven by ethnic divisions. Will it last?”

Yes it will. And we will succeed in building…"
1392680136550457347,"RT @nslwin: SOUTH DAGON, Yangon:

Terrorists (Myanmar security forces) abducted an author Ma Hnin Pan Eain (aka) Ma Thandar, her husband Ko…"
1392680120511434754,"RT @TostevinM: ""Myanmar’s new military regime now needs to consider the possibility that it is facing a new kind of civil war... the prospe…"
1392680078543253504,"Residents in Nat Sin Shawng village, Dawei, Laung Lone Tsp staged a strike early this morning, chanting anti-milita… https://t.co/DMUSkxA1jO"
1392678454416461824,"RT @LyaHaru: “ Doctor protested alone in Pyinmana “

A doctor staged #WhiteCoatStrike in front of Bogoke Statue in Pyinmana, NayPyiDaw this…"
1392678097460207616,"#WhatsHappeningInMyanmar 
#May13Coup https://t.co/9aGgqes5q7"
1392678016199708679,"RT @spring21MM: At least 10 people were abducted during the crackdown in #NanatTaw,#Loikaw, Kayah State on May 12, including, a 17-year-old…"
1392677831079972865,"A Doctor from Pyinmana, #Naypyitaw staged a ""White Coat Strike"" in front of Bogyoke Statue to oppose the Military D… https://t.co/dDwsvDhRqz"
1392677266040123394,"Locals from #Myingyan, Mandalay Division, protest to against  the Dictator and show support for @NUGMyanmar.… https://t.co/4XjV3PvG2g"
1392676632289169410,"Residents from #Nanmati, Kachin State, staged a strike that against the Military dictatorship this morning.… https://t.co/PP26NH4E37"
